topic_id;topic_description;topic_sujet;topic_type;topic_url;topic_totem
77;Créer de nouveaux outils de sensibilisation et communication avec le soutien et l’expertise d’acteurs du territoire pour toucher différemment et mieux la population;Communication sur la thématique de l'EAU;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=77;non
345;Organiser la ville des 10 minutes ou des 300 m (courtes distances) et imaginer une mixité des populations, des logements, des environnements. Zones de loisirs, de respiration, où l'on peut marcher, se rencontrer...;Limiter l'étalement urbain et développer la ville des courtes distances;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=345;oui
165;Lancer des campagnes de communication positive sur les modes actifs, transports collectifs, covoiturage (et casser les idées reçues);Sensibiliser et accompagner les usagers vers les mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=165;non
922;Préserver la ressource en eau en lien notamment avec le monde agricole et industriel;Préserver les ressources en eau;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=922;non
404;Réduire/supprimer la pub sur la voie publique sur les produits non vertueux;Développer la pédagogie autour de l'écoconsommation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=404;non
82;Soutenir la collecte de macro-déchets (comme les bouteilles plastiques) par la mise en place de machines de collecte donnant lieu à des bons d’achat;Communication sur la thématique de l'EAU;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=82;non
304;Former les services techniques des collectivités à la rénovation énergétique des équipements publics;Structurer les filières professionnelles et acteurs pour une montée en compétence vers des rénovations performantes;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=304;non
5;Développer le rafraichissement grâce à des espaces publics végétalisés (cobénéfice : Réduction des ilots de chaleur);Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=5;non
908;Renforcer les logiques de coopération entre professionnels de la rénovation afin de proposer des chantiers clé en main, multi-intervenants dans une logique de maitrise des coûts;Impulser la rénovation énergétique des bâtiments par le déploiement de solutions de financement adaptées;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=908;non
235;Installer dans chaque square des micro zones d’herbes folles et fleurs utiles à la biodiversité. Cet espace didactique inclurait un panneau explicatif avec 2 objectifs  1-  Décrire ce qui s’y passe (« Venez écouter nos papillons orléanais »…) 2 - Expliquer en quoi c’est utile et comment la ville et métropole s’engagent;Conception et gestion des espaces  favorables à la biodiversité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=235;non
172;Sensibiliser et accompagner les entreprises et recruteurs autour des mobilités durables;Sensibiliser et accompagner les usagers vers les mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=172;non
94;Valorisation des repères de crues;Sensibilisation de la population au risque inondation en portant une attention particulière au plus jeune;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=94;non
239;Poursuite du projet Parc de Loire - Valorisation environnementale et pédagogique;Conception et gestion des espaces  favorables à la biodiversité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=239;non
106;Apporter une culture du risque aux plus jeunes, dans le cadre scolaire;Montée en compétences des acteurs du territoire face au risque inondation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=106;non
383;Trouver les moyens de développer l'apport volontaire de biodéchets;Favoriser la gestion de proximité des biodéchets;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=383;non
28;Organiser des groupements d’achats entre particuliers pour favoriser le recours au photovoltaïque;Agir spécifiquement en faveur du développement du photovoltaïque;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=28;non
84;Réduire les fuites d’eau et améliorer le rendement du réseau d’eau potable;Préserver les ressources en eau;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=84;oui
371;"Développer les Clauses ""achats durables"" dans la commande publique et favoriser le réemploi des équipements";Développer l'exemplarité de la collectivité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=371;oui
142;Développer les stationnements vélo sécurisés dans les copropriétés, les établissements scolaires, sportifs et culturels;(Ré)aménager l'espace public et les voiries en donnant la priorité aux mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=142;non
919;Engager dans le cadre d’une coopération avec les communautés de communes des Loges et du Val de Sully un Programme d’Actions et de Prévention du risque Inondation (PAPI) sur l’axe Loire : mieux connaitre nos systèmes d’endiguement, les renforcer, développer un système de surveillance en cas de crue en relai des actions jusque-là menées par la Direction Départementale des Territoires;Mieux connaitre et adapter son territoire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=919;non
227;Former / recruter dans les services d'urbanisme aux éléments de paysage et de biodiversité;Conception et gestion des espaces  favorables à la biodiversité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=227;non
138;Informer régulièrement sur l'avancée du Plan Vélo et les itinéraires cyclables créés;(Ré)aménager l'espace public et les voiries en donnant la priorité aux mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=138;non
323;Sensibiliser aux impacts environnementaux, sociaux et économiques des actes de consommation;Animer un réseau d'acteurs pour une montée en compétences du territoire autour de la construction de la Ville Durable;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=323;non
368;Faire connaître les initiatives positives qui pourraient essaimer;Développer la connaissance autour de la ville durable et ses ressources;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=368;oui
293;Subventionner de façon massive et adaptée à chaque cible;Impulser la rénovation énergétique des bâtiments par le déploiement de solutions de financement adaptées;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=293;non
940;Elaborer une stratégie de communication et de marketing territorial autour des enjeux de transition valorisant les actions de la Métropole et des communes et de celles réalisées par les autres acteurs du territoire (associations, entreprises, habitants);;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=940;non
398;Informer sur la dimension déchets=ressources et économie circulaire, en travaillant une pluralité des supports : défis, sites, anim de prox, film, événement urbain, fascicule…;Développer la pédagogie autour de l'écoconsommation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=398;non
186;Développer les services de livraison pour les personnes qui vont en bus/tram/vélo faire leurs courses;Adapter la ville pour favoriser les mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=186;non
311;Sensibiliser les habitants aux éco-gestes;Intégrer l'usage des logements comme levier de la performance énergétique des logements;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=311;non
5;Systématiser le recours à des assistances à maîtrise d’usage après les travaux;Rénovation énergétique;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=5&refine.theme_id=Rénovation;non
121;Mener des études sur le karst sur la métropole;Mieux connaitre et adapter son territoire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=121;non
38;Accompagner le secteur de la livraison vers des usages plus respectueux de l’environnement;Mobilités durables;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=38&refine.theme_id=Mobilité;non
140;"Développer un réseau d'""autoroutes à vélo"" ou d'axes express vélo (itinéraires cyclables larges, continus, sans coupure (priorité à l'aménagement cyclable au carrefour), adaptés à tous les cyclistes, constitués de pistes et rues apaisées...)";(Ré)aménager l'espace public et les voiries en donnant la priorité aux mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=140;non
2;Impulser la rénovation énergétique des bâtiments par le déploiement de solutions de financement adaptées et engager une réflexion pour créer une offre de financement unique pour les ménages;Rénovation énergétique;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=2&refine.theme_id=Rénovation;non
245;Informer la population sur les bonnes pratiques avec une page biodiversité dans Orleans Mag et autres bulletins municipaux;Sensibilisation de la population aux enjeux et aux solutions accessibles au plus grand nombre;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=245;non
941;Concevoir et mettre en œuvre une stratégie de mobilisation des acteurs du territoire en faveur de la transition écologique;;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=941;non
238;Systématiser la récupération des eaux de pluie;Conception et gestion des espaces  favorables à la biodiversité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=238;non
Déchets et économie circulaire;Déchets et économie circulaire;"Limiter les gaspillages, tant à l’échelle individuelle que collective ;développer des modes de consommation sobres et responsables ;réduire sa production de déchets de 100 kg/hab (-20% de Déchets Ménagers et Assimilés d’ici 2027)";theme;https://data.orleans-metropole.fr/pages/themes-transition-ecologique/?refine.theme_id=Déchets et économie circulaire;non
408;Lancer des eco-défis aux artisans et aux commerçants, en partenariat avec la Chambre des Métiers et de l'Artisanat;Soutenir le développement d'une économie locale plus circulaire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=408;non
H9;Actions hors manifeste - Ville durable;Ville durable;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=H9&refine.theme_id=Ville durable;non
3;Structurer les filières professionnelles et acteurs pour une montée en compétence vers des rénovations performantes;Rénovation énergétique;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=3&refine.theme_id=Rénovation;non
26;Développer la biodiversité en ville : préserver la petite faune locale, agir sur la flore grâce à des aménagements et des plans de gestion adaptés;Biodiversité;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=26&refine.theme_id=Biodiversité;non
70;Trouver le juste équilibre entre maîtrise du prix de l’eau et pérennisation des infrastructures;Eau et milieux aquatiques;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=70&refine.theme_id=Eau;non
77;Pérenniser et développer le nombre d’actifs agricoles (couveuse d’entreprise Terr’O, accompagnement des porteurs de projets, valorisation des métiers de la production).;Alimentation et agriculture;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=77&refine.theme_id=Alimentation;non
21;Réaliser des inventaires de biodiversité communale sur les 22 communes et mettre en œuvre les plans d’actions associés;Biodiversité;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=21&refine.theme_id=Biodiversité;non
75;Éduquer et/ou sensibiliser les populations à l’enjeu de l’agriculture et l’alimentation durable (cantine, jardinage et programmes de sensibilisation);Alimentation et agriculture;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=75&refine.theme_id=Alimentation;non
6;Intégrer l'usage des logements comme levier de la performance énergétique des logements;Rénovation énergétique;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=6&refine.theme_id=Rénovation;non
58;Engager la mise en œuvre opérationnelle d’un schéma directeur de réduction des vulnérabilités face au risque d’inondation par ruissellement : engager des travaux à l’échelle des bassins versants, accompagner la population dans le déploiement de mesures individuelles, communiquer sur le risque ruissellement et accompagner l’aménagement du territoire.;Risque inondation;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=58&refine.theme_id=Inondation;non
73;Développer une offre locale adaptée aux volumes et besoins des cantines;Alimentation et agriculture;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=73&refine.theme_id=Alimentation;non
Inondation;Risque inondation;Prendre conscience de manière collective du risque inondation et développer une urbanisation résiliante;theme;https://data.orleans-metropole.fr/pages/themes-transition-ecologique/?refine.theme_id=Inondation;non
385;Proposer des lieux différents d’apprentissage des « bons gestes » comme une fourgonnette du réemploi pouvant aller vers d'autres communes;Développer la pédagogie autour de l'écoconsommation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=385;non
93;Assurer la refection des repères de crues;Sensibilisation de la population au risque inondation en portant une attention particulière au plus jeune;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=93;non
99;DICRIM (Document d'Information Communal sur les Risques Majeurs) pour et par les enfants;Montée en compétences des acteurs du territoire face au risque inondation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=99;oui
187;Ré-exploiter le réseau ferroviaire sur la métropole  (Réouvrir les lignes aux voyageurs, développer le fret…);Adapter la ville pour favoriser les mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=187;non
410;Faire des marchés des lieux exemplaires en matière de réduction et gestion des déchets;Soutenir le développement d'une économie locale plus circulaire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=410;non
21;Participer à des projets d'énergies renouvelables collectifs, où collectivités et citoyens sont impliqués dans le financement et la gouvernance;Impliquer les citoyens dans le développement des énergies renouvelables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=21;non
31;Développer l'autoconsommation collective;Agir spécifiquement en faveur du développement du photovoltaïque;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=31;non
158;Développer les ateliers de réparation de vélos sur l'ensemble du territoire, voir créer une maison du vélo;Améliorer et développer les services de mobilité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=158;non
179;"Accompagner le secteur de la livraison vers des usages plus respectueux de l’environnement : Inciter l'usage de véhicules ""propres"" (électriques, vélo-cargo) pour les livraisons via le règlement de livraison (horaires élargis)";Diminuer l'impact des véhicules motorisés sur l'environnement;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=179;non
917;Inciter au changement de comportement par une évolution des règles et outils de la compétence (règlement de collecte, facturations incitatives, …);Développer la pédagogie autour de l'écoconsommation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=917;non
65;Encourager la mise en place de récupérateurs des eaux de pluie chez les particuliers;Gestion différenciées des eaux pluviales - Vers un territoire 0 rejet;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=65;oui
925;Favoriser des actions en faveur de la biodiversité dans la gestion de nos équipements et ouvrages;Préserver les ressources en eau;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=925;non
137;Organiser des visites terrains à pied ou à vélo avec élus/technicien/Usagers à pied avant les (ré)aménagements de voirie;(Ré)aménager l'espace public et les voiries en donnant la priorité aux mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=137;non
934;Favoriser la coopération entre les communes et animer la mise en réseau des élus chargés de la transition pour faciliter l’échange de pratiques et l’émergence de projets;;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=934;non
75;Créer une signalétique commune autour de l'ensemble des ressources en eau du territoire pour créer des zones/zoom pédagogiques identifiables autour des sujets de l'eau;Communication sur la thématique de l'EAU;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=75;non
209;"Organiser des journées ""Fermes ouvertes"" ou ""Cultures ouvertes"" permettant de découvrir les métiers, méthodes de production,…";Éduquer et/ou sensibiliser les populations à l’enjeu de l’agriculture et l’alimentation durable;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=209;non
211;Eduquer et/ou sensibiliser les populations à l’enjeu de l’agriculture et de l’alimentation durables(cantine, jardinage et programmes de sensibilisation);Éduquer et/ou sensibiliser les populations à l’enjeu de l’agriculture et l’alimentation durable;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=211;oui
938;Porter un changement culturel par la sensibilisation et l’éducation dès le plus jeune âge;;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=938;non
939;Mettre en place un Comité de pilotage de la transition écologique à l’écoute des propositions de l’instance citoyenne, du Conseil de développement et du réseau des élus des communes pour faire évoluer et ajuster la feuille de route en continue;;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=939;non
97;Délivrer un diplôme ou organiser un concours par exemple : les inondations à St Hilaire, je sais quoi faire;Sensibilisation de la population au risque inondation en portant une attention particulière au plus jeune;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=97;non
107;Développer les Plans familliaux de mise en sécurité;Montée en compétences des acteurs du territoire face au risque inondation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=107;non
68;Accompagner les entreprises  pour désimperméabiliser leurs surfaces;Gestion différenciées des eaux pluviales - Vers un territoire 0 rejet;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=68;non
295;Exonérer de la taxe foncière pour les projets performants;Impulser la rénovation énergétique des bâtiments par le déploiement de solutions de financement adaptées;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=295;non
297;Accompagner l'organisation de groupements de travaux pour réduire les coûts;Impulser la rénovation énergétique des bâtiments par le déploiement de solutions de financement adaptées;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=297;non
301;Organiser les filières de réemploi des matériaux de construction, y compris leur stockage, et de matériaux biosourcés;Structurer les filières professionnelles et acteurs pour une montée en compétence vers des rénovations performantes;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=301;non
36;Harmoniser les stratégies de la Région et de la Métropole en matière de soutien aux EnR (ex : synchronisation des subventions);Impulser la dynamique du territoire en prenant appui sur la société à créer Orléans Métropole Energies;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=36;non
56;Fiabiliser l'approche, la connaissance, la consultation, la validation des performances des professionnels RGE, auprès des citoyens.;Assurer la montée en compétences du territoire et soutenir les projets;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=56;non
60;Favoriser la collecte des déchets ménagers dans une logique de méthanisation.;Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=60;non
230;"Valoriser / développer la marque ""végétal local"" notamment chez les pépiniéristes afin qu'ils soient plus impliqués pour répondre à la demande croissante";Conception et gestion des espaces  favorables à la biodiversité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=230;non
49;Renforcer la capacité du réseau électrique à répondre aux futures demandes en matière de mobilité électrique, Planifier le déploiement des bornes de recharge des véhicules électriques;Développer les motorisations alternatives et les déplacements sobres en carbone;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=49;oui
69;Développer les cours d’école Oasis dans les communes de la métropole;Gestion différenciées des eaux pluviales - Vers un territoire 0 rejet;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=69;non
255;Développer des aménagements de cours d'écoles durables et résilients face au risque canicule en intégrant biodiv, gestion de l’eau et plantations. (Ex. Cours d'école Oasis);La nature comme solution;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=255;non
24;Intensifier la gestion raisonnée des espaces urbains et des jardins;Biodiversité;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=24&refine.theme_id=Biodiversité;non
42;Expérimenter et déployer de nouveaux modèles de gestion de proximité des biodéchets, adaptés à chaque typologie d'habitat;Déchets et économie circulaire;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=42&refine.theme_id=Déchets et économie circulaire;non
51;Travailler au développement de modes de constructions plus résilients;Risque inondation;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=51&refine.theme_id=Inondation;non
92;Mobiliser le Conseil de développement pour apporter un regard critique et des propositions stratégiques;Gouvernance partagée;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=92&refine.theme_id=Gouvernance;non
H3;Actions hors manifeste - Biodiversité;Biodiversité;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=H3&refine.theme_id=Biodiversité;non
H8;Actions hors manifeste - Alimentation et agriculture;Alimentation et agriculture;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=H8&refine.theme_id=Alimentation;non
25;Réaliser le plan Canopée : inventaire, protection, gestion et développement du patrimoine arboré;Biodiversité;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=25&refine.theme_id=Biodiversité;non
93;Favoriser la coopération entre les communes et animer la mise en réseau des élus chargés de la transition pour faciliter l’échange de pratiques et l’émergence de projets;Gouvernance partagée;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=93&refine.theme_id=Gouvernance;non
27;"Développer les jardins partagés dans tous les quartiers dans un triple intérêt : alimentation, compostage et nature en ville;";Biodiversité;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=27&refine.theme_id=Biodiversité;non
41;Inscrire les collectivités dans l’initiative ambitieuse et rayonnante « territoire zéro (pollution) plastiques »;Déchets et économie circulaire;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=41&refine.theme_id=Déchets et économie circulaire;non
69;Favoriser des actions en faveur de la biodiversité dans la gestion de nos équipements et ouvrages;Eau et milieux aquatiques;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=69&refine.theme_id=Eau;non
97;Porter un changement culturel par la sensibilisation et l’éducation dès le plus jeune âge;Gouvernance partagée;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=97&refine.theme_id=Gouvernance;non
Eau;Eau et milieux aquatiques;"Préserver la ressource en eau ;lutter contre les macro déchets; gérer les eaux pluviales à la parcelle ;développer la biodiversité par la préservation des milieux aquatiques ;améliorer la sensibilisation aux enjeux de préservation de la ressource et l’appropriation du « Cycle de l’Eau » par les citoyens";theme;https://data.orleans-metropole.fr/pages/themes-transition-ecologique/?refine.theme_id=Eau;non
Rénovation;Rénovation énergétique;"Massifier la rénovation énergétique des bâtiments ;simplifier le parcours pour l’usager quelles que soient la complexité et l’évolution des dispositifs ;engager la transition de son parc bâti pour réduire sa consommation énergétique et son empreinte écologique";theme;https://data.orleans-metropole.fr/pages/themes-transition-ecologique/?refine.theme_id=Rénovation;non
7;Donner une information fiable sur les panneaux photovoltaïques (composition, recyclage…);Agir spécifiquement en faveur du développement du photovoltaïque;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=7;non
42;Favoriser la récupération des chaleurs/énergies perdues (VMC, parc informatique …);Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=42;non
39;Développer les réseaux de chaleur urbains existants;Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=39;oui
380;Mettre en place des composteurs dans les cimetières;Favoriser la gestion de proximité des biodéchets;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=380;non
381;Expérimenter de nouveaux modèles de gestion de proximité des biodéchets, adaptés à chaque typologie d'habitat : collecte à vélo, pavillon de compostage, électro-compostage, petites plateformes de compostage, broyage-paillage des déchets verts, ...;Favoriser la gestion de proximité des biodéchets;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=381;oui
119;Favoriser la transformation du bâti existant afin de le rendre plus resilient;Mieux connaitre et adapter son territoire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=119;non
190;Développer le réseau de distribution des produits locaux et de qualité via des lieux de coopération entre agriculteurs et citoyens (AMAP, groupements d’achats, points de vente);Faciliter l'accès aux produits locaux pour les professionnels et les particuliers;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=190;non
316;Renforcer les critères d'intégration des nouvelles constructions dans le tissu préexistant;Développer une approche intégrée d'évaluation des projets urbains;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=316;non
145;Elaborer et mettre en œuvre un Plan Piéton et améliorer fortement l’accessibilité piétonne des espaces publics;(Ré)aménager l'espace public et les voiries en donnant la priorité aux mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=145;non
74;Créer des supports qui permettent de toucher tous les publics, sans forme de ségrégation liés à l'accessibilité des supports de communication;Communication sur la thématique de l'EAU;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=74;non
13;"Faire des pubs comme ""Fumer tue"" appliquées à la transition énergétique et aux EnR, informer visuellement avec des images choc (montrer la réalité de ceux qui sont pénalisés par nos modèles de consommation et production)";Assurer la montée en compétences du territoire et soutenir les projets;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=13;non
267;Limiter l’éclairage public pour préserver les insectes. Harmoniser les pratiques d'extinction ou d'abaissement  d'éclairage / biodiversité;Exemplarité des collectivités;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=267;non
405;Mettre en place des événementiels récurrents sur le sujet de l'Economie circulaire;Soutenir le développement d'une économie locale plus circulaire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=405;non
30;Développer des projets photovoltaïques par une action groupée (groupement de toitures, d'achats...) afin de bénéficier de tarifs intéressants;Agir spécifiquement en faveur du développement du photovoltaïque;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=30;non
2;S'appuyer sur les règlements d’urbanisme (PLUM) pour contraindre les collectivités, les particuliers et les entreprises à recourir aux énergies renouvelables;Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=2;non
272;Généraliser la Charte Régionale de l’Arbre à la Métropole (ARF);Exemplarité des collectivités;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=272;non
912;Développer la biodiversité en ville : préserver la petite faune locale, agir sur la flore grâce à des aménagements et des plans de gestion adaptés;La nature comme solution;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=912;non
914;Sensibiliser et accompagner les entreprises autour des mobilités durables et à l’usage de véhicules moins polluants;Diminuer l'impact des véhicules motorisés sur l'environnement;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=914;non
913;Améliorer les performances du réseau de bus structurants et étudier la création de nouvelles lignes de bus en site propre, voire l’extension du réseau de tramway;Améliorer et développer les services de mobilité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=913;non
123;Création de PC de Crise pour les communes et œuvrer au renforcement des coopérations intercommunales;Organiser la gestion de crise et le post crise;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=123;oui
115;Favoriser le drainage des eaux pluviales dans les nouveaux projets;Mieux connaitre et adapter son territoire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=115;non
352;Quantifier combien d'hectares minimum de zone agricole sont nécessaires à l'autonomie alimentaire;Préserver les ressources;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=352;non
